"chen_term","chen_1","chen_2","chen_3","chen_4","chen_5","chen_6","chen_7","chen_8","chen_9","chen_10","chen_11","chen_12","chen_13","chen_14","chen_15","chen_16","chen_17","chen_18","chen_19","chen_20","chen_21","chen_22","chen_23","chen_24","chen_25","chen_26","chen_27","chen_28","chen_29","chen_30"
"Bacteria.Firmicutes.Negativicutes.Veillonellales.Selenomonadales.Veillonellaceae.Veillonella.dispar",1.31693569713943e-36,7.7016721471161e-34,2.85754031126558e-14,1.64676624612864e-49,7.24830775604952e-12,1.91856868177434e-42,0.000118630407367184,3.96467445400365e-06,0.000111703904331105,0.00173700229043342,1.06306345138163e-55,4.08011352626849e-07,9.62552754358747e-46,1.02103590227103e-05,2.52070722841217e-05,1.29545890764746e-05,3.65607513132979e-05,0.000339489385909603,1.81048329984135e-10,3.75836182859606e-34,0.000148685144833312,0.000671523922005489,1.19660558628417e-09,1.11585683738222e-05,2.07515953052588e-20,5.19491256118377e-33,0.000309133806195487,0.000339387090531773,2.57200884347528e-14,0.00473225811825498
"Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Fusobacteriaceae.Fusobacterium.mortiferum",2.84149978888195e-29,4.45948014456391e-12,6.38680588946752e-29,4.69601025040146e-46,1.13719244430937e-21,5.63895196906786e-24,2.68600976544078e-16,2.63801828484486e-20,6.55139497591153e-197,0.003912397520772,1.38566791374146e-32,4.67028397537685e-25,1.1919484819708e-61,2.89873715516584e-40,7.29513027545847e-49,3.51282249719791e-22,1.14486504509234e-76,3.74929806259695e-17,6.80855025788916e-36,3.05905308235952e-26,4.11236592561724e-26,0.00210033752094741,4.43450283016074e-25,2.45462755142704e-28,0.000236607541466775,3.84096749132023e-25,2.8603165067083e-48,3.25923453828213e-31,2.09397240290164e-19,0.000891884317419421
"Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales.Leptotrichiaceae.Sneathia.sanguinegens",2.08761283609671e-170,6.28745269140057e-135,5.30774187707055e-119,1.10965005359286e-38,1.68609340687916e-37,1.34617431153098e-80,1.39952402212798e-42,2.95398680597366e-66,0.00107888586052442,5.03707204621536e-136,6.68044192872976e-119,3.74251140533316e-104,5.03011907474902e-58,4.30699448004813e-135,1.04376130105852e-163,9.61292551387993e-119,3.36172720576269e-134,1.86812532025481e-42,2.70038761950667e-72,4.68393397785678e-135,1.29938092599988e-135,8.12434943692428e-135,4.73722148453441e-283,8.29316194984276e-121,1.40475865110483e-45,5.24537556280735e-137,1.59492127519582e-70,3.70888841075015e-311,1.09599299796793e-10,9.79940955061905e-119
"Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Brevundimonas.NA",2.26011255721367e-05,5.40439965523934e-11,1.72968836846194e-20,2.2557913488275e-05,1.48033245804388e-09,0.0222488567985065,3.44716333068382e-14,2.45552455547492e-06,2.24363705065271e-36,1.20883313430041e-05,4.98828262782579e-56,4.0392962940367e-12,1.03435783035415e-27,2.80534817002921e-05,5.4695634262324e-20,3.62960140482745e-10,5.02237691535154e-05,1.09299476665794e-27,4.72359298125227e-09,4.29524200903225e-05,3.13764048592362e-31,0.000119467394002266,2.21038802121724e-06,4.34472641596935e-42,2.78382493698739e-05,2.303667342717e-07,9.66971391049626e-06,7.87474163624227e-05,1.87216693316781e-16,6.14263929073175e-26
"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium.NA",6.83314525980326e-158,2.49581961324714e-156,1.68384117771125e-152,1.81650722979784e-144,3.10134328188548e-173,0.000445700284970728,2.08472087943441e-128,9.11578215900061e-165,6.1354812435669e-171,7.47274370959433e-172,9.46449710364657e-139,2.3788412352485e-174,3.99284565694292e-70,1.17480860598725e-170,4.58902243452486e-170,3.35033601067378e-152,1.43295434732624e-141,5.74069929781103e-302,1.69816328575203e-136,1.65669964465201e-156,2.49547771725082e-172,3.00231565554494e-139,2.46641714333674e-50,6.62214829199004e-155,7.98870317143108e-172,4.31360388920624e-98,3.72007597602084e-44,4.51819388553528e-171,8.2533279210225e-104,3.83471003500387e-152
"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Mesorhizobium.NA",5.33611226100057e-06,2.27268559361919e-138,5.6645678251626e-135,6.04644275873346e-223,1.90813549160386e-139,0.000714634780321266,2.93204262001161e-49,1.59542207890366e-59,8.23820775317439e-136,3.74885645364073e-153,7.58054951061495e-122,1.27897036808857e-58,1.43979261228698e-56,4.34552793205476e-152,1.51124843290236e-151,1.08536694334681e-134,4.36349110779545e-135,1.03619733963646e-293,8.37475474520175e-97,1.69307228991276e-138,3.06698434536437e-146,5.91749387551042e-204,3.0357368085033e-45,2.88300594966809e-279,1.07790009244773e-57,3.61176883656087e-06,2.17205635251257e-101,1.83114286119716e-152,2.377775300624e-20,1.16459021876059e-134
"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Phyllobacterium.NA",4.06491330842195e-14,5.11755013758048e-166,8.78698295600834e-95,2.6927263593961e-177,5.64257383556593e-52,0.00388551048187592,1.27250465919788e-37,7.78879337874961e-13,6.99910442593002e-06,4.90406691067419e-223,4.06463558407705e-120,4.41741827905024e-08,3.72007597602084e-44,1.62302321992217e-136,4.97983819566578e-136,3.72007597602084e-44,2.10283738838176e-273,7.82876937743352e-125,1.91364334721955e-67,7.44929046698364e-78,1.3971109617442e-142,3.91124977033987e-58,4.90594404891781e-37,7.43404552757369e-135,3.30471350491196e-295,2.91932991905199e-99,2.75715296471621e-59,1.00498743459166e-05,2.58018391506075e-18,5.96232582354143e-120
"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Paracoccus.NA",2.32958706593035e-291,2.17761471789712e-137,5.42762034771471e-134,3.26566955934264e-112,1.14982677791896e-69,0.00051426955958161,8.42479816530181e-127,7.34227581638367e-163,3.11917134599274e-151,2.90537483767354e-181,5.33583373041824e-121,2.98256835009306e-154,5.04758005930726e-84,5.59933536296134e-151,2.09453324319848e-100,1.03996605099218e-133,2.16233306841823e-123,1.15673818459164e-184,7.14774189708864e-136,1.62225817082863e-137,2.10866313894085e-168,1.01836296892197e-121,1.50750328279756e-50,4.25725676798847e-136,5.43028746877811e-152,1.95204323526188e-286,0,6.90572278099261e-138,2.18931787232801e-102,2.12844826324446e-109
"Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingomonas.NA",1.37777864678147e-05,4.79596663312233e-127,2.94728407414251e-83,2.68185598943351e-63,9.8061918913723e-95,0.000383466297722271,3.26304700942072e-38,3.39262583631936e-46,3.89642293060139e-92,1.38791047152686e-57,5.1961701143563e-121,7.01462122068886e-63,3.72007597602084e-44,2.66112457498633e-05,1.78480637528163e-23,2.81520911082703e-105,2.68612262510277e-309,3.75242427697687e-292,1.94493869676439e-06,3.59756781600909e-48,2.09019160107845e-93,4.07082612109297e-34,9.14740528223251e-45,1.75309809552354e-106,8.73139617317878e-76,2.15039321173806e-71,5.33621140986122e-115,1.70314309434395e-319,4.59273594576959e-20,7.62215565690763e-121
"Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae.Succinivibrio.NA",2.25326302249031e-114,1.24032940801668e-154,9.65279517162301e-64,1.20535967898619e-63,1.63942085242966e-89,7.38388759276117e-100,9.0606001122018e-101,2.44989905088827e-98,5.38450528791596e-129,5.622303638599e-72,3.03321676375905e-137,1.09665610446404e-141,8.12856741237059e-134,0.00140660313134154,1.98547432373127e-23,3.54745172788321e-71,1.88704636454074e-71,2.21323701338477e-102,1.55168446906196e-184,1.44908864572129e-48,1.18709847517179e-102,2.15442583796131e-113,5.37994613134925e-241,1.28004942155433e-109,3.41487560535986e-92,8.63400425718885e-264,6.67473481112553e-114,4.23408203148971e-141,6.46682749896452e-218,1.54393223703641e-34
"Bacteria.Proteobacteria.Gammaproteobacteria.Burkholderiales.Alcaligenaceae.Achromobacter.NA",2.5005411400445e-08,5.90587128523754e-251,2.54970871353353e-118,8.30021626141113e-06,5.83866476546664e-39,0.00112655616297659,1.13339280128989e-32,5.21147818238437e-45,8.39852026904827e-06,3.04647141211664e-261,7.28102628467906e-106,3.23744532889396e-44,6.18776390755257e-58,2.67085360635447e-134,1.7794484503859e-162,4.61781403294956e-118,1.44796905655761e-69,5.05804672192806e-43,3.86027678063118e-69,2.9046025186766e-134,4.27000624526106e-143,1.507494769669e-160,1.83383932251128e-46,3.72007597602084e-44,7.34974423624757e-47,7.66426224115801e-69,9.04948505025757e-303,2.64782903251129e-294,1.63846518521007e-07,4.70739546481393e-118
"Bacteria.Proteobacteria.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Parasutterella.NA",0.000139745767838995,9.55887832605346e-07,2.64418576196032e-12,1.17778912597115e-37,0.000287641144723944,4.24185894907804e-05,0.000169079899600998,0.000557941244768025,9.07537007750264e-08,4.678611308953e-17,1.04339180968139e-54,0.000318606977647074,0.00382599195723539,1.07406241560262e-15,3.37246959191038e-05,2.75610424443655e-05,4.69847750238473e-54,1.68098110927892e-09,3.48982344283941e-14,1.28347208106908e-07,9.09624186511304e-10,0.00416976162733595,5.46619145384908e-10,3.23926091507537e-13,0.00242092683895044,4.96994474070328e-14,0.00133804150699498,0.00812807163299569,5.14460869136741e-13,1.22722828519214e-08
"Bacteria.Proteobacteria.Gammaproteobacteria.Burkholderiales.Sutterellaceae.Sutterella.wadsworthensis",1.76053771507795e-22,0.000367323909149539,5.94570881111268e-11,4.55822581837585e-05,6.43771578353748e-31,2.67493076706959e-74,1.49152358079805e-10,1.17746785945712e-05,0.00022509651914407,2.01416973719146e-05,1.58760835630165e-20,4.28917721198996e-22,5.40037888641176e-50,9.35806441702298e-05,4.2313813314485e-08,3.74447426028874e-06,8.23188526159171e-32,6.96571894771195e-14,0.000109089892473381,3.59091225765509e-12,1.23086130102219e-18,0.000444771157446619,2.79927252614665e-28,6.58816855147787e-09,0.000449149505323158,4.02042008458623e-05,2.80881402493574e-38,4.23970407097986e-43,2.35723966007935e-05,0.000563315483184223
"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Citrobacter.NA",8.48263601318538e-59,4.40608375011295e-14,9.68977484041618e-10,7.10037310142459e-80,2.41280804024177e-29,8.87927753308825e-82,3.97621486847895e-12,6.36153222065796e-39,1.97276825092725e-34,1.44909890018096e-39,0.133349060248503,1.69297239785308e-26,7.62054697738699e-98,1.16419880586416e-95,9.88819994754596e-45,2.3463140727001e-25,5.58077069783521e-57,8.53729855053955e-47,2.58840847089914e-41,7.85960926364116e-15,6.19643693486685e-35,1.73350462770163e-34,4.96765352275806e-05,2.09458211589506e-13,1.73803068295784e-05,2.46894230726447e-61,1.28152040046535e-34,1.09767480337338e-48,3.01950750929472e-11,5.11670368508222e-53
"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Enterobacter.NA",2.72947050394917e-27,4.73196688797899e-56,1.64604400621052e-46,0.000483869639436926,1.01038016346255e-07,4.12513369491046e-53,7.62531426539482e-32,1.4472572199515e-17,2.53863531062571e-09,8.66141226652849e-29,1.62575276907558e-36,4.17468811703058e-15,1.90245154093739e-57,1.17237513392263e-74,2.34764120802291e-105,4.98323348706112e-06,3.06025224912059e-33,5.28929493691658e-41,7.93251535681101e-34,1.73157064970439e-25,1.36929554170241e-22,0.00019933350349192,1.34143616188607e-39,1.16981274728499e-06,1.275755579233e-11,5.51406211345935e-28,2.94307435726799e-30,2.64304115827538e-05,0.00235890992732213,6.61340669124302e-299
"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Escherichia.Shigella.NA",9.2047283974421e-11,0.241786669433023,0.00151905786468054,0.00595078747726963,1.66301608778247e-11,4.15721029198308e-16,0.000240989797864899,3.49069209313523e-07,4.48454467488914e-12,0.0130211615700006,7.04279319272382e-17,6.00807781429996e-14,0.00646686769645261,2.48835954196049e-21,2.95710623726298e-06,0.00011011249262062,0.0163191425313537,0.000156653928215224,0.000124789928972238,1.41862121574214e-05,2.54346161767178e-09,0.000141684836783134,0.0152449000709528,0.00460747676034847,0.00770076169061089,6.65612102408582e-08,8.71727337439638e-25,0.00283128639607565,2.84444880714866e-07,3.47855971147107e-06
"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella.NA",1.32129963841331e-53,0.00273285506324737,4.02587180454735e-89,9.84199460375825e-05,1.14517628031943e-98,2.23875571470851e-114,1.24549938298942e-24,1.68141969172742e-22,1.06700246358362e-13,0.000128634078502566,3.13467078087873e-71,8.73637928465059e-22,1.10038381578846e-78,8.22569945984727e-26,0.00142484622941349,6.8057708529557e-18,3.87549563799889e-32,2.05040850434284e-53,2.54473073144862e-07,2.5296713902934e-66,1.24416741896525e-42,6.6048878304511e-19,0.000451428721609167,1.86426207492143e-30,1.01266543017185e-68,3.36835639049994e-97,2.06999953736437e-28,1.8406552270954e-25,2.16733906653251e-09,3.22522280287553e-22
"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Raoultella.NA",1.98636324245644e-313,2.59600265603288e-12,3.01523065996766e-24,0.000112872686794534,3.23603735699648e-49,2.57575280863696e-193,7.03668288979913e-36,7.21514179688295e-30,2.398308938189e-38,9.75421074056293e-60,0.0252654136458367,1.41111112200516e-32,1.15984036134136e-79,3.31108547699829e-121,7.27848435514378e-28,1.05206533547346e-16,6.35827394721428e-66,2.85150391136586e-43,2.12830169273518e-06,8.35173777852026e-44,7.40689928175704e-43,1.30878839732109e-24,1.42316975253265e-29,1.39666799524638e-10,5.44412433203886e-13,9.58590799111989e-172,1.34630534055795e-57,1.10028048945787e-42,6.01497346705553e-35,1.34610940798223e-33
"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Salmonella.NA",6.33266238314001e-43,1.92966892699599e-125,8.25392239722779e-15,4.35703110263881e-38,9.08787494786503e-35,5.7771680662975e-76,4.84294902988277e-15,4.35067906137285e-21,5.14789286533909e-05,9.84660316127169e-238,1.09037509429919e-105,1.93562666576432e-73,1.43488215277003e-56,5.66878638866519e-120,2.62191730750833e-34,1.53602478924797e-139,1.70642259744049e-56,2.47635742549646e-40,4.54652335230635e-06,5.02190766085164e-295,3.29168802229191e-28,1.07027882679274e-20,0.00026824114632288,2.93058744917131e-106,2.72521457201477e-45,5.73687732633727e-32,2.08093595738728e-24,6.36081846293033e-44,3.71971562085565e-10,1.83450453075683e-29
"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Morganellaceae.Proteus.NA",6.18295956612308e-170,2.48976778525586e-154,1.67976093082584e-150,4.85431714667125e-171,6.91228644799176e-92,1.16403874454218e-169,3.76543779773746e-116,8.59838250961005e-90,8.08859652210686e-155,1.18097167823145e-169,0.0331134931928392,3.50634656911657e-109,1.56138507941068e-133,1.85663772545193e-168,7.25236872416512e-168,1.70992565824898e-123,5.30449999104276e-134,7.22484880816789e-178,2.01486920767437e-172,1.65268592817442e-154,1.64936398300536e-169,1.66151518158718e-80,3.04846261347598e-100,6.60610361171189e-153,1.26251389200527e-169,6.21315970305137e-171,4.38210661682641e-69,6.11856175987509e-155,9.90700719666754e-171,8.45433815610067e-137
"Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Haemophilus.NA",2.25569803743027e-39,1.04331842807161e-53,0.00254562564935071,1.67237873863459e-56,1.89931464010918e-34,5.59876421497439e-06,5.96865624463071e-15,2.55637635225518e-05,5.98634510144612e-09,0.000115155551081314,5.06700316236292e-72,3.24814230389701e-20,7.40150908563016e-05,1.91735282259074e-05,0.000181298718472975,7.82739881917788e-10,2.32444690348689e-102,5.96137764707406e-24,2.00703804710013e-18,7.38847822272382e-41,1.5516879771914e-21,0.000272407775559932,1.66633965130389e-22,1.81229425526972e-22,1.38892960436379e-60,4.05940912894024e-38,2.44824633797386e-29,0.00907425001695611,2.10183356111975e-29,0.0147006885247178
"Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas.NA",7.72688429668234e-05,3.05058808266369e-13,3.77260019009205e-40,8.97738760873753e-05,2.10589843633869e-22,0.0729905496475745,2.36751676646493e-11,1.22474850132262e-06,1.30394773072024e-21,1.18158896673719e-05,6.91648613714987e-53,6.02045969468806e-06,0.0130588731475001,5.86744840885044e-05,5.91740671143042e-19,2.07903280705126e-40,0.000135995417558309,4.14164086179519e-19,2.96382158239584e-11,1.68106401294603e-14,8.44117407850909e-31,2.33785466806105e-06,6.14193688887226e-06,2.06874445609847e-21,2.51077066771426e-05,3.52213305456514e-05,2.40546868471458e-37,0.000150569746910317,1.00241310184103e-07,4.09906523140363e-65
"Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Stenotrophomonas.NA",4.73470616589926e-33,1.29613481094958e-17,1.20402328407639e-12,7.71488832087743e-24,1.83007074761028e-07,0.00119205554349168,3.91434375400959e-11,5.64557958178298e-07,2.49626137844982e-21,5.2200058680576e-60,0.000102058801360864,5.85778408110573e-25,0.150909698913343,4.16220318017571e-74,1.89254308811327e-36,2.65364974322618e-12,3.9385862946543e-49,3.74476428098521e-31,1.15375059824084e-31,1.6022774844012e-05,3.56715967663956e-16,6.31794400241217e-14,1.02119097033516e-05,1.98786648849954e-21,1.47745050348309e-60,2.4362718009351e-32,2.90557874464805e-28,4.08558843337328e-28,7.66480198808359e-34,3.52508585071053e-28
"Bacteria.Synergistota.Synergistia.Synergistales.Synergistaceae.Cloacibacillus.evryensis",5.04414070376703e-46,4.78182645315849e-39,3.47736241223473e-25,5.74982168063639e-54,4.34033262132608e-49,3.08832936287126e-89,2.81317591687148e-30,5.2549976596533e-27,2.47062123988242e-05,7.47688457855254e-57,2.32150084189702e-10,3.08584602035372e-31,0.000106421718828727,8.38529966427844e-81,2.26711916088384e-45,1.09255840038627e-11,1.04416799285934e-05,7.11802037077586e-47,7.94879274922135e-05,3.78902410108365e-72,1.11641595435027e-22,6.52166692004399e-28,4.4290938545096e-09,0.00383356312901098,9.90133053812337e-45,8.82458532041124e-132,4.45694550748856e-36,1.60262978944928e-32,3.02518853446176e-19,1.27858670355423e-33
